n,m,k0,initial_nodes,iteration,reciprocal_threshold,df,entropy,normalized_entropy,root_is_leader,filename
100,3,1,1,7,0.25,0.9797958971132713,1.0986122886681098,0.5374595031190136,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration7
100,3,1,1,8,0.25,0.9797958971132713,1.0986122886681098,0.5405522230732211,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration8
100,3,1,1,9,0.25,0.9797958971132713,1.0986122886681098,0.5372174568416525,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration9
100,3,1,1,0,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.53891877763168,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration0
100,3,1,1,1,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5322699610973708,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration1
100,3,1,1,2,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5457732851065129,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration2
100,3,1,1,3,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5399232092574204,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration3
100,3,1,1,4,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5359460673800573,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration4
100,3,1,1,5,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.531404652357313,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration5
100,3,1,1,6,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.536298261570236,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration6
100,3,1,1,7,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5414804470555655,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration7
100,3,1,1,8,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5409017469367868,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration8
100,3,1,1,9,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5294884867079799,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration9
100,3,1,1,0,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3419649641562214,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration0
100,3,1,1,1,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3379186377648752,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration1
100,3,1,1,2,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.33811944337979205,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration2
100,3,1,1,3,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3401112583545694,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration3
100,3,1,1,4,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3511013865793684,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration4
100,3,1,1,5,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3399484082674164,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration5
100,3,1,1,6,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34310739955152886,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration6
100,3,1,1,7,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34165900002697563,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration7
100,3,1,1,8,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34006971085692717,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration8
100,3,1,1,9,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34316400407280145,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration9
100,3,1,1,0,0.375,0.9898474527915803,0.6931471805599452,0.33988993181808214,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration0
100,3,1,1,1,0.375,0.9898474527915803,0.6931471805599452,0.33740721361482867,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration1
100,3,1,1,2,0.375,0.9898474527915803,0.6931471805599452,0.34335237279500014,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration2
100,3,1,1,3,0.375,0.9898474527915803,0.6931471805599452,0.34040185822549757,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration3
100,3,1,1,4,0.375,0.9898474527915803,0.6931471805599452,0.3398207335703144,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration4
100,3,1,1,5,0.375,0.9898474527915803,0.6931471805599452,0.340776071931275,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration5
100,3,1,1,6,0.375,0.9898474527915803,0.6931471805599452,0.3350570044769557,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration6
100,3,1,1,7,0.375,0.9898474527915803,0.6931471805599452,0.33963140102168354,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration7
100,3,1,1,8,0.375,0.9898474527915803,0.6931471805599452,0.3370166600346897,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration8
100,3,1,1,9,0.375,0.9898474527915803,0.6931471805599452,0.34555264935647906,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration9
100,3,1,1,0,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3329377994699949,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration0
100,3,1,1,1,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3357871892087921,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration1
100,3,1,1,2,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3471570191814946,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration2
100,3,1,1,3,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3374710983726909,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration3
100,3,1,1,4,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.33553795371409956,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration4
100,3,1,1,5,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3458833865322524,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration5
100,3,1,1,6,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.34111623948306397,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration6
100,3,1,1,7,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.3421271029860949,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration7
100,3,1,1,8,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.34179474256378245,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration8
100,3,1,1,9,0.41666666666666663,0.9898474527915803,0.6931471805599452,0.34056149041174755,False,prices_model_n100_m3_k01_initial_nodes1_p0.42_iteration9
100,3,1,1,0,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3421784045505643,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration0
100,3,1,1,1,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3406844862967206,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration1
100,3,1,1,2,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.33933501378946235,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration2
100,3,1,1,3,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.33540004981171073,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration3
100,3,1,1,4,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.342065571126451,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration4
100,3,1,1,5,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.34165219428430144,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration5
100,3,1,1,6,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.33568180377133955,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration6
100,3,1,1,7,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3407866278795619,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration7
100,3,1,1,8,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3440015067481739,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration8
100,3,1,1,9,0.4583333333333333,0.9898474527915803,0.6931471805599452,0.3416467608078835,False,prices_model_n100_m3_k01_initial_nodes1_p0.46_iteration9
100,3,1,1,0,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration0
100,3,1,1,1,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration1
100,3,1,1,2,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration2
100,3,1,1,3,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration3
100,3,1,1,4,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration4
100,3,1,1,5,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration5
100,3,1,1,6,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration6
100,3,1,1,7,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration7
100,3,1,1,8,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration8
100,3,1,1,9,0.5,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration9
100,3,1,1,0,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration0
100,3,1,1,1,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration1
100,3,1,1,2,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration2
100,3,1,1,3,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration3
100,3,1,1,4,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration4
100,3,1,1,5,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration5
100,3,1,1,6,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration6
100,3,1,1,7,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration7
100,3,1,1,8,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration8
100,3,1,1,9,0.5416666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration9
100,3,1,1,0,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration0
100,3,1,1,1,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration1
100,3,1,1,2,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration2
100,3,1,1,3,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration3
100,3,1,1,4,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration4
100,3,1,1,5,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration5
100,3,1,1,6,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration6
100,3,1,1,7,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration7
100,3,1,1,8,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration8
100,3,1,1,9,0.5833333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration9
100,3,1,1,0,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration0
100,3,1,1,1,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration1
100,3,1,1,2,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration2
100,3,1,1,3,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration3
100,3,1,1,4,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration4
100,3,1,1,5,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration5
100,3,1,1,6,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration6
100,3,1,1,7,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration7
100,3,1,1,8,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration8
100,3,1,1,9,0.625,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration9
100,3,1,1,0,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration0
100,3,1,1,1,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration1
100,3,1,1,2,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration2
100,3,1,1,3,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration3
100,3,1,1,4,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration4
100,3,1,1,5,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration5
100,3,1,1,6,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration6
100,3,1,1,7,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration7
100,3,1,1,8,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration8
100,3,1,1,9,0.6666666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration9
100,3,1,1,0,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration0
100,3,1,1,1,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration1
100,3,1,1,2,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration2
100,3,1,1,3,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration3
100,3,1,1,4,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration4
100,3,1,1,5,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration5
100,3,1,1,6,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration6
100,3,1,1,7,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration7
100,3,1,1,8,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration8
100,3,1,1,9,0.7083333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration9
100,3,1,1,0,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration0
100,3,1,1,1,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration1
100,3,1,1,2,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration2
100,3,1,1,3,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration3
100,3,1,1,4,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration4
100,3,1,1,5,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration5
100,3,1,1,6,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration6
100,3,1,1,7,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration7
100,3,1,1,8,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration8
100,3,1,1,9,0.75,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration9
100,3,1,1,0,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration0
100,3,1,1,1,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration1
100,3,1,1,2,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration2
100,3,1,1,3,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration3
100,3,1,1,4,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration4
100,3,1,1,5,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration5
100,3,1,1,6,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration6
100,3,1,1,7,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration7
100,3,1,1,8,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration8
100,3,1,1,9,0.7916666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration9
100,3,1,1,0,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration0
100,3,1,1,1,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration1
100,3,1,1,2,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration2
100,3,1,1,3,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration3
100,3,1,1,4,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration4
100,3,1,1,5,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration5
100,3,1,1,6,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration6
100,3,1,1,7,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration7
100,3,1,1,8,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration8
100,3,1,1,9,0.8333333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration9
100,3,1,1,0,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration0
100,3,1,1,1,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration1
100,3,1,1,2,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration2
100,3,1,1,3,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration3
100,3,1,1,4,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration4
100,3,1,1,5,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration5
100,3,1,1,6,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration6
100,3,1,1,7,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration7
100,3,1,1,8,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration8
100,3,1,1,9,0.875,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration9
100,3,1,1,0,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration0
100,3,1,1,1,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration1
100,3,1,1,2,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration2
100,3,1,1,3,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration3
100,3,1,1,4,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration4
100,3,1,1,5,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration5
100,3,1,1,6,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration6
100,3,1,1,7,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration7
100,3,1,1,8,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration8
100,3,1,1,9,0.9166666666666666,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration9
100,3,1,1,0,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration0
100,3,1,1,1,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration1
100,3,1,1,2,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration2
100,3,1,1,3,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration3
100,3,1,1,4,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration4
100,3,1,1,5,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration5
100,3,1,1,6,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration6
100,3,1,1,7,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration7
100,3,1,1,8,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration8
100,3,1,1,9,0.9583333333333333,0.9966044044569794,0.0,0.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration9
100,3,1,1,0,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration0
100,3,1,1,1,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration1
100,3,1,1,2,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration2
100,3,1,1,3,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration3
100,3,1,1,4,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration4
100,3,1,1,5,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration5
100,3,1,1,6,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration6
100,3,1,1,7,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration7
100,3,1,1,8,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration8
100,3,1,1,9,1.0,1.0,0.0,0.0,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration9
